File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	Restricted	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF943UUB	bigWig	minus strand signal of unique reads	ENCSR380RRP	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/HNRNPF-human/				HNRNPF-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2							ENCFF951TSN	95169557	ENCODE Processing Pipeline	8a85fb2cf4bd17207ce6bbedf871de7b		https://www.encodeproject.org/files/ENCFF943UUB/@@download/ENCFF943UUB.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF028ASJ	tsv	gene quantifications	ENCSR380RRP	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/HNRNPF-human/				HNRNPF-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1							ENCFF076NVM, ENCFF826ONU	9540498	ENCODE Processing Pipeline	f45cdb06a9637dff21cd9ee1bb099695		https://www.encodeproject.org/files/ENCFF028ASJ/@@download/ENCFF028ASJ.tsv	hg19	V19			released			experiment not submitted to GEO		
ENCFF039HTV	bigWig	plus strand signal of unique reads	ENCSR380RRP	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/HNRNPF-human/				HNRNPF-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2							ENCFF951TSN	97358371	ENCODE Processing Pipeline	cfe9f6113a3b3ccc6e99eab3055ec19b		https://www.encodeproject.org/files/ENCFF039HTV/@@download/ENCFF039HTV.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF664OBL	bigWig	plus strand signal of all reads	ENCSR380RRP	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/HNRNPF-human/				HNRNPF-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2							ENCFF951TSN	107684257	ENCODE Processing Pipeline	95913e1d680114d67dc07ff1a9a21278		https://www.encodeproject.org/files/ENCFF664OBL/@@download/ENCFF664OBL.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF298DYO	bigWig	minus strand signal of all reads	ENCSR380RRP	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/HNRNPF-human/				HNRNPF-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2							ENCFF951TSN	106520188	ENCODE Processing Pipeline	ea87bc18cc605589453377a4c4a85230		https://www.encodeproject.org/files/ENCFF298DYO/@@download/ENCFF298DYO.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF112XHD	tsv	gene quantifications	ENCSR380RRP	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/HNRNPF-human/				HNRNPF-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2							ENCFF826ONU, ENCFF881XID	9542806	ENCODE Processing Pipeline	8786a90df2f47aaaca2caf18d0f4b638		https://www.encodeproject.org/files/ENCFF112XHD/@@download/ENCFF112XHD.tsv	hg19	V19			released			experiment not submitted to GEO		
ENCFF636QYH	tsv	transcript quantifications	ENCSR380RRP	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/HNRNPF-human/				HNRNPF-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1							ENCFF076NVM, ENCFF826ONU	26098314	ENCODE Processing Pipeline	3ac00bb9579b3098ad8fa898b2b53449		https://www.encodeproject.org/files/ENCFF636QYH/@@download/ENCFF636QYH.tsv	hg19	V19			released			experiment not submitted to GEO		
ENCFF719VGP	tsv	transcript quantifications	ENCSR380RRP	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/HNRNPF-human/				HNRNPF-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2							ENCFF826ONU, ENCFF881XID	26102653	ENCODE Processing Pipeline	941e8d192bd9087adb7fafdea7753fa9		https://www.encodeproject.org/files/ENCFF719VGP/@@download/ENCFF719VGP.tsv	hg19	V19			released			experiment not submitted to GEO		
ENCFF975XNQ	tar	differential splicing quantifications	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1, 2							ENCFF157TKC, ENCFF739JDP, ENCFF788HMQ, ENCFF803DKZ	14479360	Brenton Graveley, UConn	da52fad90a7be5d2e8ce3778e8dce70d		https://www.encodeproject.org/files/ENCFF975XNQ/@@download/ENCFF975XNQ.tar.gz	hg19	V19			released			experiment not submitted to GEO		
ENCFF336PTW	tsv	differential expression quantifications	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1, 2							ENCFF157TKC, ENCFF739JDP, ENCFF788HMQ, ENCFF803DKZ	5892918	Brenton Graveley, UConn	e3d3e331a55a48e42ba875b21ec3b670		https://www.encodeproject.org/files/ENCFF336PTW/@@download/ENCFF336PTW.tsv	hg19	V19			released			experiment not submitted to GEO		
ENCFF341UPH	tsv	differential expression quantifications	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1, 2							ENCFF025TLM, ENCFF412XQF, ENCFF564TZO, ENCFF587DCA	4601653	Brenton Graveley, UConn	521f9dbc5a7a42f7d7d68c4d64ec3a96		https://www.encodeproject.org/files/ENCFF341UPH/@@download/ENCFF341UPH.tsv	hg19	V19			released			experiment not submitted to GEO		
ENCFF394XPF	tar	differential splicing quantifications	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1, 2							ENCFF157TKC, ENCFF739JDP, ENCFF788HMQ, ENCFF803DKZ	78172160	Brenton Graveley, UConn	64466de0f073172806acb5b3b3e7648e		https://www.encodeproject.org/files/ENCFF394XPF/@@download/ENCFF394XPF.tar.gz	hg19	V19			released			experiment not submitted to GEO		
ENCFF935PGM	tar	differential splicing quantifications	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1, 2							ENCFF157TKC, ENCFF739JDP, ENCFF788HMQ, ENCFF803DKZ	17530880	Brenton Graveley, UConn	93f87a8df72015d7f46ffb15f8c977df		https://www.encodeproject.org/files/ENCFF935PGM/@@download/ENCFF935PGM.tar.gz	hg19	V19			released			experiment not submitted to GEO		
ENCFF916VPR	tsv	differential expression quantifications	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1, 2							ENCFF025TLM, ENCFF412XQF, ENCFF564TZO, ENCFF587DCA	2995416	Brenton Graveley, UConn	e5115f199f761f0cc1b5f3de4700b96d		https://www.encodeproject.org/files/ENCFF916VPR/@@download/ENCFF916VPR.tsv	hg19	V19			released			experiment not submitted to GEO		
ENCFF761WMV	fastq	reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1	1	100		paired-ended	1	ENCFF423NOE		2573256986	Brenton Graveley, UConn	018b62490ec362184bb801d789c44b37		https://www.encodeproject.org/files/ENCFF761WMV/@@download/ENCFF761WMV.fastq.gz			Illumina HiSeq 2500	/files/ENCFF076EAI/, /files/ENCFF102NCM/	released			experiment not submitted to GEO		
ENCFF704MDH	fastq	reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2	1	100		paired-ended	1	ENCFF305QYC		3137158384	Brenton Graveley, UConn	f8fcfd0a6a5daa8cfef5a93a74432e45		https://www.encodeproject.org/files/ENCFF704MDH/@@download/ENCFF704MDH.fastq.gz			Illumina HiSeq 2500	/files/ENCFF076EAI/, /files/ENCFF102NCM/	released			experiment not submitted to GEO		
ENCFF423NOE	fastq	reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1	1	100		paired-ended	2	ENCFF761WMV		2587760898	Brenton Graveley, UConn	470491557562df5c3fc396c373e3d7fe		https://www.encodeproject.org/files/ENCFF423NOE/@@download/ENCFF423NOE.fastq.gz			Illumina HiSeq 2500	/files/ENCFF478ILB/, /files/ENCFF875FRI/	released			experiment not submitted to GEO		
ENCFF305QYC	fastq	reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2	1	100		paired-ended	2	ENCFF704MDH		3231587978	Brenton Graveley, UConn	c15885f10cd91036dce7d00108f3d4e3		https://www.encodeproject.org/files/ENCFF305QYC/@@download/ENCFF305QYC.fastq.gz			Illumina HiSeq 2500	/files/ENCFF478ILB/, /files/ENCFF875FRI/	released			experiment not submitted to GEO		
ENCFF993EQA	bigWig	plus strand signal of all reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2	1						ENCFF788HMQ	111098284	Brenton Graveley, UConn	5d24db58d30a56bbc22875558ff1d80f		https://www.encodeproject.org/files/ENCFF993EQA/@@download/ENCFF993EQA.bigWig	hg19	V19			released		missing analysis_step_run	experiment not submitted to GEO		
ENCFF803DKZ	bam	alignments	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1							ENCFF423NOE, ENCFF761WMV	3731029132	Brenton Graveley, UConn	200c425886cc867180edd9fecde075a5		https://www.encodeproject.org/files/ENCFF803DKZ/@@download/ENCFF803DKZ.bam	hg19				released		missing analysis_step_run	experiment not submitted to GEO		
ENCFF788HMQ	bam	alignments	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2							ENCFF305QYC, ENCFF704MDH	4513786718	Brenton Graveley, UConn	44aa83c051f5f897ae23e4dfd27c928c		https://www.encodeproject.org/files/ENCFF788HMQ/@@download/ENCFF788HMQ.bam	hg19				released		missing analysis_step_run	experiment not submitted to GEO		
ENCFF171PHU	bigWig	plus strand signal of all reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1	1						ENCFF803DKZ	95217789	Brenton Graveley, UConn	58e77351bff79573ce7da3c158613a2b		https://www.encodeproject.org/files/ENCFF171PHU/@@download/ENCFF171PHU.bigWig	hg19	V19			released		missing analysis_step_run	experiment not submitted to GEO		
ENCFF324LAA	bigWig	minus strand signal of all reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1	1						ENCFF803DKZ	93525866	Brenton Graveley, UConn	7d449db014d047f7219049ed226b67ff		https://www.encodeproject.org/files/ENCFF324LAA/@@download/ENCFF324LAA.bigWig	hg19	V19			released		missing analysis_step_run	experiment not submitted to GEO		
ENCFF144NND	bigWig	plus strand signal of unique reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2	1						ENCFF788HMQ	102795022	Brenton Graveley, UConn	6b87ae42e86b17f3c952bc16200e000d		https://www.encodeproject.org/files/ENCFF144NND/@@download/ENCFF144NND.bigWig	hg19	V19			released		missing analysis_step_run	experiment not submitted to GEO		
ENCFF437UWT	bigWig	minus strand signal of all reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2	1						ENCFF788HMQ	109217128	Brenton Graveley, UConn	dce3c76934e34a6d8304fc837b43c04d		https://www.encodeproject.org/files/ENCFF437UWT/@@download/ENCFF437UWT.bigWig	hg19	V19			released		missing analysis_step_run	experiment not submitted to GEO		
ENCFF371RQO	bigWig	plus strand signal of unique reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1	1						ENCFF803DKZ	87750891	Brenton Graveley, UConn	f581eff21888176a8fa5338444e24755		https://www.encodeproject.org/files/ENCFF371RQO/@@download/ENCFF371RQO.bigWig	hg19	V19			released		missing analysis_step_run	experiment not submitted to GEO		
ENCFF238IDT	bigWig	minus strand signal of unique reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1	1						ENCFF803DKZ	85317745	Brenton Graveley, UConn	676ee48a2314921c52a757134b663361		https://www.encodeproject.org/files/ENCFF238IDT/@@download/ENCFF238IDT.bigWig	hg19	V19			released		missing analysis_step_run	experiment not submitted to GEO		
ENCFF357JGQ	bigWig	minus strand signal of unique reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2	1						ENCFF788HMQ	99995399	Brenton Graveley, UConn	8893f57ec532f614a62fddf033eb2add		https://www.encodeproject.org/files/ENCFF357JGQ/@@download/ENCFF357JGQ.bigWig	hg19	V19			released		missing analysis_step_run	experiment not submitted to GEO		
ENCFF252DHT	bam	alignments	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1							ENCFF423NOE, ENCFF751OWT, ENCFF761WMV	3809363984	ENCODE Processing Pipeline	c6a8d1019dc23c5cff474c7ed3356ae4		https://www.encodeproject.org/files/ENCFF252DHT/@@download/ENCFF252DHT.bam	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF483YCL	bam	alignments	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2							ENCFF305QYC, ENCFF704MDH, ENCFF751OWT	4589624204	ENCODE Processing Pipeline	fad08030f6c020ebabbfa8d8555bdc35		https://www.encodeproject.org/files/ENCFF483YCL/@@download/ENCFF483YCL.bam	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF224IQP	bigWig	minus strand signal of unique reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1							ENCFF252DHT	88225152	ENCODE Processing Pipeline	71ad8a32708d9d630c29109537c7f44d		https://www.encodeproject.org/files/ENCFF224IQP/@@download/ENCFF224IQP.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF913RFE	bigWig	plus strand signal of all reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1							ENCFF252DHT	98123875	ENCODE Processing Pipeline	948c82cbebba57eddfb034800f825a23		https://www.encodeproject.org/files/ENCFF913RFE/@@download/ENCFF913RFE.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF600PLR	bigWig	plus strand signal of all reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2							ENCFF483YCL	112212930	ENCODE Processing Pipeline	8981f3ecdb33d063b1d335c9a30c744c		https://www.encodeproject.org/files/ENCFF600PLR/@@download/ENCFF600PLR.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF097ROA	bigWig	minus strand signal of unique reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				2							ENCFF483YCL	103407620	ENCODE Processing Pipeline	499cad53594a4c0a137794019206de58		https://www.encodeproject.org/files/ENCFF097ROA/@@download/ENCFF097ROA.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF208KYQ	bigWig	plus strand signal of unique reads	ENCSR384LKC	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/DDX21-human/				DDX21-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2016-03-17	ENCODE				1							ENCFF252DHT	90151680	ENCODE Processing Pipeline	a17cc389c521a3d8bf6d352d5c6586c9		https://www.encodeproject.org/files/ENCFF208KYQ/@@download/ENCFF208KYQ.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
